"","GSM128731","GSM128734","GSM131685","GSM131686","GSM131687","GSM131688","GSM131689","GSM131690","GSM131691","GSM131692","GSM131693","GSM133816","GSM133817","GSM133818","GSM133819","GSM133820","GSM133821"
"AT5G55930",8.270729666385,9.0366693259481,10.1591987181721,10.034557696945,10.1242139282903,8.58316107394669,8.64691914109901,8.82611316470183,9.17074426999526,9.10457280058164,9.25036575061601,9.73806742018708,7.96034976990641,8.18882960826284,7.50678540963125,9.0057674851645,8.0825946303426
"AT5G55200",7.4510166906394,7.17936385188984,5.76099912458087,6.26449897378007,6.06500136052989,6.34060481959148,5.94730739401502,6.15024624698472,5.97015750646204,5.87315682485975,5.95455492104576,5.34474455606392,5.376661062072,5.46025741053504,6.75852458026539,6.08104176085571,7.17397063626021
"AT5G55660",8.74014033360309,8.65149421112274,7.8637059663579,7.98102068807107,7.73897568190275,7.99039923580866,8.35398997808112,8.32611053291668,8.22806783397121,8.37079809620059,8.27294611276666,8.41785598889222,8.26621192571199,7.97845170606976,7.97441710722273,7.92853441457107,7.83676220731141
"AT5G56350",9.81342066721347,9.52784057288278,8.31196946563713,8.16477898426468,8.33390146557187,8.78496393919929,8.90032232971625,8.89464799779534,8.4016748944411,8.55900269991099,8.51923769739935,8.01939567017709,8.29868581502211,7.75681491627546,8.77369904493875,8.18517268939518,9.48913620067091
"AT5G55790",3.93986189331287,4.10970368323613,6.73608167889027,6.65244629991939,6.73662653657578,6.54213306155473,6.4434713614991,5.99493029700631,6.42693007246556,6.44812123537436,6.4314185208688,5.88835490375154,5.89558184739004,6.36852966488019,6.85457180387352,6.06176382232807,6.61748176195121
"AT5G54590",7.46594545030768,7.24211966072664,6.56740063781829,6.75430399942531,6.6196699196804,6.4472187611612,6.6621297192903,6.31928374422258,6.32931239287227,6.30271240405925,6.26134407567254,6.37965815028201,6.10843368074773,6.33674755951257,6.29540282883228,6.04925598122422,6.45576776547231
"AT5G54190",5.94286478325279,6.49157799476828,7.57990859728857,7.7765098955315,7.72874476145946,5.86539734921245,5.80221820827703,5.89947086850787,5.81419628948631,5.68438125343117,5.63567210780784,5.65456156489797,5.7309306333405,6.34323584786842,6.17264932378872,6.40096270820436,5.72745593296385
"AT5G55580",7.29232561652948,7.91332100395871,5.65926949285803,5.89739688150795,5.76309905112374,6.01551759260478,5.87266462329968,5.77298288870323,5.64368740983945,5.84400197125806,5.71102076222829,6.044435174262,5.79863942285184,6.1851836103505,6.16408172461354,6.10406153596105,6.03118170191249
"AT5G56140",8.86323647259308,8.91477480219257,7.56707100245926,7.70916577034534,7.62872255852552,7.63274700387118,7.41354729990652,7.20595106338896,7.85638875027357,7.80684997784155,7.60535175418236,7.60665540296432,8.00918662297006,8.40136614755926,8.12081330385648,7.84834390196808,8.76185127522042
"AT5G53620",9.06989224391477,9.04795040179165,7.9689596319005,7.83752214661659,7.95934516679583,8.33116328266949,8.17050574586504,8.1746574661055,8.17073745136805,8.12392632310771,8.13401686034268,7.98983565939749,7.68639858942009,7.91591931427288,8.07787289052423,8.28518755073523,8.10781146747585
"AT5G56900",8.35648559280751,8.16621028116952,7.1447346134076,7.14577882590756,7.09512792093092,7.29013474244764,7.52102167287905,7.17276932675917,7.3842101727174,7.41356760874211,7.32588309867183,6.99903893547843,7.31972579717634,7.23349663907729,7.27708132907022,7.40303389174467,7.67684808584546
"AT5G55720",5.98327427750574,5.08616223052745,4.73460187121177,4.40413313036629,4.69339723636687,4.34864639369803,4.3644522502722,4.37017248872103,4.55824324277613,4.47978066948621,4.47215580220984,4.66138336194694,4.73477316176254,4.55790035305042,4.53317492554092,4.37552955842659,4.47904751014115
"AT5G55980",4.29419263298128,4.52670286131551,5.53916365606256,5.99148715534113,5.65082579401987,4.46829227016001,4.51358960884008,4.58941921689037,4.41699336090849,4.54612477209345,4.44103852087822,4.84895039680326,4.81437283930783,5.01862718641168,4.91452498922763,4.81154762991335,4.79145479467883
"AT5G55600",6.97539598558818,6.92442390785812,5.63671993694351,6.12062280034072,6.13326052704635,6.57345365090299,6.58996292397655,6.5228191894587,6.7089718951334,6.46201379670699,6.35876762313998,7.55337518244515,7.44409243563558,7.32407062691381,7.64669090745079,6.79539210647254,7.51653807052258
"AT5G56380",4.77434862183482,4.62124901030823,7.51767539427628,7.38346120914867,7.23474273399929,6.68494025582994,6.7609718983356,6.57135503746667,6.25726250533736,6.34247084610206,6.58631560558133,6.87989971366308,7.12525340131242,7.12715023491583,7.74699264374421,7.12377300448532,7.19483335920275
"AT5G55640",7.39840530943682,7.73501630102764,8.19694701306091,8.06724794892835,8.25470780053036,8.09056466527328,8.01592389074039,8.18669147127119,8.12483641429003,8.27971913440939,8.11559380954042,8.31848822067075,8.49623130318665,7.83783662762705,7.56369107727875,7.79014345880595,7.68405470239948
"AT5G57250",6.56721010140862,6.23727556321705,5.53916443995713,5.60712417351615,5.63287463208278,5.73401512777841,5.91545047773248,5.80422531180303,5.99365880806625,5.86273879580095,5.93162344629209,5.92446273437931,5.6357909840426,5.76794124206113,5.72708810458237,5.5700997602278,5.73161251686818
"AT5G58170",5.37509665377755,6.2576564983522,7.14239904945445,7.53383282528545,7.59172699379581,5.11120733077467,5.13609018835059,5.06416984335907,5.30084187342275,5.23148993170513,5.4417351228491,5.91543624448617,4.84367523601326,4.93116885334936,5.01860205404355,4.89345527836757,5.08154006329013
"AT1G28610",6.1456513813938,5.79644991960288,4.645972639593,4.78254978627855,4.91593621538881,5.66225426329945,5.4450461279179,5.42791315411231,5.28783161831954,5.38413231588389,5.45813174409792,5.67830245489187,5.64897580165197,5.62649610676392,5.59727692411249,5.24790265504047,5.89899587025481
"AT5G57690",4.94351277894434,5.2618064079196,5.92749372967568,5.67698269633593,5.63320539286528,4.81742328382862,5.06702353713634,4.84260006368904,4.98473820196194,4.91385590431126,4.98267881015155,5.26499597062082,5.51011748747902,5.38028161891077,5.14896117969841,5.15486161923889,4.9660625411385
"AT5G58820",4.08810834870298,4.35651813259997,7.20009414457933,7.23866335218021,7.51030488392566,3.78391074732633,3.82375559943303,3.790882936736,3.81128019885508,3.83202792983093,3.89770952210723,4.23239379963323,4.23113050675958,4.30199482387014,4.03810784470899,4.18053841173946,3.88669637101966
"AT5G59490",3.86062657688406,4.05890283623566,4.5282365207749,4.41811768426028,4.37729684817662,4.14392668316579,4.11910993510134,4.33398081509246,4.14037342833979,4.09641860777782,4.31766790979452,4.86238593108914,4.8943221943328,4.35425100221419,4.22428312141868,4.35646958405705,4.52222801793338
"AT5G60990",8.94296545025217,9.31538605316554,7.70597258015249,7.90014574718587,7.56415226806498,7.6876828182168,7.63035048785814,7.71367882282751,7.83040108642055,7.67723477638809,7.54909500764955,7.34160534578647,7.29716428782506,7.13749800848721,7.38858681226131,7.52883633462005,7.7742595859478
"AT5G58210",6.22919500915087,5.78527398058765,5.36557743413476,5.63461181237363,5.40958508934668,6.26483224986391,6.210045779363,6.24859446236318,6.42648302315974,6.53462663411967,6.416834687548,6.3217598974373,6.58208832389364,6.01354574920585,6.40083418888744,6.59056831604941,6.37361421520836
"AT5G58550",6.06088317406861,6.08823657183479,5.04243246703799,4.80759455159289,5.0357864266539,4.94525889778511,4.78474993094924,4.76955885563273,4.99590971886062,4.9343672217599,5.13700515140363,5.29277794797446,5.23354232725888,4.91030518872223,4.9619749320358,5.19989145924139,5.09772441943829
"AT1G31335",6.91426586046831,7.11731842722912,8.53401056615967,8.68529395586324,8.5760310267936,7.38385569447175,7.42561638537007,7.15588933129635,7.45804277790669,7.57918273693975,7.72614933393074,6.98836337378885,6.60956243706707,6.7228322804092,5.8253019489734,6.66978159078346,5.96474764770248
"AT5G60010",3.96019414581589,4.51224108828384,4.9131378789707,4.6186121190336,4.49301247502142,4.20133216739645,4.0700000586106,4.04818124374446,4.11556366506359,4.16600937518905,4.01613228668082,5.34415430665948,5.05347739607698,5.04301552476304,5.04461903284886,4.88270733960504,4.50308475070588
"AT5G60410",6.50195220845727,5.64869708742767,4.42461494446168,4.38842223300563,4.40320489431184,5.03853152310457,5.05385053722101,5.42332757431443,5.12240783418179,5.21909328426322,5.43366635485585,5.26148939918904,5.28774867859033,4.94617636941732,5.12568305763412,4.5724006909617,5.06122163565524
"AT5G59410",7.43625730137827,7.58106168237518,8.29898565747479,8.28453197196795,8.16876787564376,7.78652947764055,7.83697614797151,7.83772844027848,7.71219101875475,7.8829354454428,7.76945797466716,7.88691163755128,7.50315636664375,7.83671718324278,8.18651587072375,8.13650754654667,7.617083923505
"AT5G58050",6.45507311488362,7.48546577424229,8.65823592124201,8.7237981726059,8.75685272688446,6.69937400109773,6.80441063861493,6.78877104129088,6.77422416284797,7.0365713307032,7.27830551869284,7.60099131236781,6.36990184729575,7.15906454849633,7.04323134420532,6.96264947542681,6.86948512117834
"AT5G60980",5.7203998096467,6.60922665670318,11.7421040806697,11.6516499603687,11.7395803419751,12.0394208350525,12.2699015789738,12.1730457870857,11.6470412155619,11.8883519417955,11.9587005276108,12.2864355077935,13.3972352593996,12.853368951331,13.6025161689587,12.4741035529633,13.564353811418
"AT1G31580",7.89098507958361,8.26496474992614,6.77540607267659,6.76429253447501,6.98329069125963,7.06810479681223,7.02419563160472,7.13041133118699,7.04326859743265,6.99797742951101,7.03199862999876,6.94698464500803,6.7698943071224,6.67911729514908,6.68254708315139,6.95148940758752,6.83171924234603
"AT5G64070",9.05300553691088,8.50305096432418,7.14941743603892,7.20454834897332,7.01954364742496,7.70977368591415,7.3575417642048,7.46027660644114,7.95657581993907,7.59951597988201,7.88253030695514,6.42334818522945,6.06769800470672,7.5558258047558,7.83913808002652,7.97756798522512,8.20407808955377
"AT5G61910",6.15738400764951,5.75824511501182,5.27929150520929,5.19360764877645,5.43238400121414,5.92026017682931,5.78906331239114,5.6238857743293,5.82350147971469,5.83699899465357,5.84946722632755,5.6396732211821,5.79873192674623,5.51765797262824,6.19487506290023,5.66119054934592,5.81220386647218
"AT5G64780",6.31695336505496,6.64351791011896,7.39837329063773,7.23543316737168,7.42101780458951,7.93393774097926,7.72798155289599,7.91080651274202,8.17335183686502,8.18062172702608,8.36904340049265,7.69548722947633,8.00261917783534,7.94993516118948,7.37530341098365,7.3979077797368,7.21810952707667
"AT5G64270",9.93580952019143,9.98169323718904,8.72586578760261,8.55799198545289,8.73312827591799,9.62849232853379,9.65050549407219,9.62365229047683,10.0244337813737,9.79374607936404,9.91140812688827,8.92633256488581,8.70404156524283,9.21658456616289,9.28576070508622,9.16444360303872,9.54444027242987
"AT1G31810",6.25189465621884,6.05538336286269,5.01098532306364,5.11017230313235,5.07236821503358,6.09278870411109,5.70959726055258,5.81953262777202,6.20879486545254,6.28165367297072,6.03822903667033,5.69491720408509,5.11375667356532,5.93374181815506,5.93494629838641,6.16991514746641,6.10505970111126
"AT5G63420",7.28923953789507,7.17117373139001,5.52726837722929,5.60865258799446,5.62453860783947,6.24236362708416,6.15986823113692,6.3449559288121,6.31787156066096,6.2756843256727,6.10346234738928,6.52716784172364,6.11316191488363,6.51631041508085,6.53764062121695,5.94793185612318,5.80323317752027
"AT1G28375",4.48992874580831,3.99261451521307,3.89914886938729,3.71782105267553,3.91059495736671,3.80190662222761,3.98905176392879,3.83674204064562,4.23169001121288,4.02704292426385,4.15315074181303,4.08883943238083,4.03421043307774,4.07354245807774,4.19497314117847,4.03472946698405,4.04763808325916
"AT5G62280",4.48493805266197,4.55386516179629,5.23568848527294,5.64726876733811,5.52214976389965,4.73700859776395,4.4718963195735,4.61399301599392,4.92407137347575,4.97011023431776,5.03591990520243,4.58995825770183,4.86320449412115,4.75127339886914,4.43138817650738,4.58660173393281,4.76214950181404
"AT5G64790",6.21816705298814,6.43825213024055,8.38008973207282,8.20580514528719,8.13857630468501,5.69075263832658,5.812832623014,5.78361369053954,5.71864411027808,5.94779054532841,6.16855366341009,5.95507965760689,5.68170123066912,5.94856156949348,5.54228591217002,6.21404453336198,5.99841840864829
"AT5G61460",6.80988098190734,6.51699746890814,5.77175188481881,5.69545454083567,5.75811438039354,6.1245650240399,6.25983181454106,6.10230362161846,6.31576098767006,6.24241377763833,6.3749360809748,6.02550629311873,5.84059664758765,6.2679826456406,5.69762335231753,6.19399042540481,5.78660380474406
"AT5G62000",9.39229689940315,8.63717229437416,5.12786958104976,5.17877688399492,4.76285827438505,7.20154527529557,6.90963636995239,6.96388159668613,7.68684873997758,7.18433296835404,7.04247507040665,5.15063211605065,5.52295963681174,5.27432152910934,5.14067231728726,5.16619711288718,5.69875476521667
"AT1G29940",8.43564121991653,8.98269747927207,7.17551668673823,7.11978743538609,7.19285606225042,7.96960736912927,7.89024674194999,7.98058932701413,7.83078013088815,7.67015206211972,7.63690545132844,7.70358969615392,7.62076776539437,7.40568572082378,8.05165931712162,7.82931673366011,8.11168866663576
"AT5G62750",4.07696891310657,6.53362147446489,7.76635619539788,7.72071062599207,7.65122426189572,3.70462108752439,3.63661197684047,3.58239474983219,3.6390337226333,3.47046739355535,3.46394685031252,4.45962863529751,3.94606097833475,4.53410484250679,4.3924921485984,4.38960951644464,4.63085287878777
"AT5G62400",4.35924028278397,4.73132583747404,5.05792991764279,4.69087476053513,4.72388866940133,4.56325658674751,4.80035916527909,5.07653524648851,4.83617609907438,4.79897528519757,4.83907302665742,5.38213451745406,5.62628382302255,5.21946310547471,5.03987944390468,4.99975973547778,4.88844866612673
"AT5G61710",4.25342821986608,4.09049634834756,6.41791849638811,6.31996569059868,6.3980525719828,4.42955345992194,4.39321694825848,4.41135960556265,4.53599707617965,4.41177977063865,4.43338097514267,4.50738408523384,4.68583346871658,4.49142469601162,4.51722219000435,4.25764159478478,4.62497158118988
"AT5G64420",7.94296290553435,8.2246203292473,6.58503712109991,6.54137138581739,6.70013254135655,7.23519938318217,7.26800603149414,7.25277485422588,7.40116212401856,7.27207957997514,7.04046447974549,7.00242617298537,7.31062218435321,6.99014755264546,7.11219542299516,7.3196699781286,7.15643549271274
"AT5G64050",6.24681578113582,7.01893657149266,8.05999878195998,8.29677381403109,8.49273026807062,7.13233325200008,7.3728391663861,7.33240418586685,7.17834099213514,7.37940048851465,7.39250717137441,6.98493804188849,6.75278469224602,7.28150670804856,7.68385328912883,7.20091172546618,6.92735219472993
"AT5G65460",7.29330814061176,7.3421524867479,5.93684298045081,6.00647120537387,6.12329290001903,6.70571806963402,6.55632132758007,6.57643146141724,6.38893044885163,6.41611879337329,6.35584587840805,6.35310511351867,5.74196543362818,6.34226492030306,6.04306163145183,6.09492486974045,6.05768897328371
"AT5G66060",6.54159392557521,6.78211152438463,7.63957759638054,7.48873949017177,7.46437177680363,7.70786101834578,7.54960892365373,7.49666448376671,7.56976476493778,7.55895376004202,7.26152850948896,6.57694407935402,6.87433764735673,6.69829510043079,6.35795985903323,6.94181336672034,7.13237172046637
"AT1G29900",10.148616189992,10.0514557421746,8.45456267787474,8.08432085569938,8.46049369451234,9.31048320870548,9.15825654685317,9.18288861494745,9.6901990868407,9.46601345472047,9.63513805291915,8.81012458984666,8.48310405862733,8.55094407866406,8.75693013131591,8.32336306086653,8.86792775251973
"AT5G66160",7.3335162016164,7.07156643547593,6.26499617392087,6.5104290889358,6.15191746224573,7.30500635177267,7.20201779214141,7.21108082401795,7.3148986353006,7.54504556168082,7.47457500248565,7.45047859198857,7.44471709904189,7.25087761410414,7.17139355340785,7.18165988966613,6.62516120983665
"AT5G67630",7.9679220208222,8.07772168759338,6.44454941119512,6.59250982793815,6.26096751716122,6.87185382390712,7.15487486838783,7.04104661920456,6.78913888029652,6.95423353248428,6.9430993604024,6.4133162685766,6.329570582843,6.44331458109349,6.04359424707422,6.16810080345942,6.31174000704046
"AT5G66300",3.82302491215525,3.94276118188177,4.4498646580241,4.25160352826181,4.30005670152296,4.14171657876921,4.13550921415357,4.17382446978103,4.24668798426497,4.34445029114905,4.10506196062885,4.63874021242543,4.68179085916408,4.80974609494042,4.58764875391268,4.64610985814721,4.3624765200701
"AT5G65350",3.98079406054057,3.82834406025594,4.79373454522481,4.77637940561799,4.48847607139092,4.28321271817793,3.94701326736273,4.2541769592337,4.42185526409943,4.12363818012306,3.98969712030794,4.00521022756459,3.85282162113338,4.02506941797233,3.91951291177187,4.13536553119175,3.75324844442763
"AT5G66770",6.57359158842098,6.60454851116048,5.55508449512568,5.49711028096806,5.50512764505563,6.22908399529505,5.9537161831596,5.95233816520116,6.51732556102304,6.21269976553128,6.40962334633326,5.83472950768615,6.02147336858983,6.06924494519189,6.29640852738119,6.23055300111714,6.42398303430624
"AT5G66740",4.05851830807045,4.31795790548819,5.33834867513967,5.14456489557968,4.96962753921101,4.43279742194488,4.18130013713449,4.65799011881629,4.13961026839601,4.19044736850818,4.4835042327242,4.14228780792999,4.40134001343215,3.95211856935455,4.17292722225463,4.11624860384956,4.08749020982805
"AT5G65850",4.22617175161351,4.27947339622803,5.49861512559829,5.36264147856237,5.36317855397677,6.01200010798227,5.69610408899918,5.89177742179713,5.64689835185805,5.71017006844082,5.94466887917835,5.38457544416454,5.42833089641646,5.62864720066726,6.18303267659039,6.11298538828378,5.85261175140294
"AT5G66090",8.66174197271596,8.64611084379181,7.44874199017516,7.1641928387145,7.30936623663011,7.60454236515956,7.81642315148787,7.86725933157336,8.23405795354196,8.64537033642173,8.3826758738897,8.18737582027795,8.26943303906053,7.80438970237991,7.77984572156549,7.37207859240516,7.81115405764242
"AT1G03860",10.116890702004,9.67694089592064,8.88330665124999,8.74707497828931,8.8845203304313,8.89791336135768,8.73314338180971,8.88136085716935,8.51618732401734,8.63771122845514,8.59955861422866,8.12320074968198,8.10913999487214,8.10999647818908,7.91606642859891,8.26944461973615,8.65593403948166
"AT1G31730",9.3295370169324,9.18878703611977,8.03573037325967,7.92934029682638,7.92185878750963,8.73560831715027,8.86321639546576,8.73742675649451,8.73125685184639,8.87273605234111,8.904102637669,7.78578728001077,7.7000563292705,7.89318695720251,8.10650219359404,7.76459256213715,8.56791936290774
"AT1G30240",6.66475485455508,7.0178353691952,5.58258449442174,5.63861412223103,5.5976356341985,6.20153034611581,6.14520180999318,6.27040565979717,5.92933481738351,6.01649183600689,5.96309380808034,5.69684959277191,5.93207607858671,6.10066519190557,5.95277634557304,6.37566320074382,6.11288379399297
"AT1G01320",10.3511043656167,11.0274689419087,8.51438314135784,8.66238463974701,8.68512530629179,8.76883613632302,8.7091448135095,8.78696507289397,8.60015495644935,8.47879964706368,8.46516718469588,8.82604910346296,8.14238722876039,8.48279409082592,8.59464558657961,8.10133983821983,8.96040231905877
"AT1G33680",7.40738476858927,7.25062977610785,5.42281063870722,5.33131351484328,5.56487579482671,6.03614006900658,6.43057541266208,6.33963643807676,6.41954608590515,6.40728032981475,6.1927856936636,6.44098140931042,6.04167075680945,5.41966352065674,5.05685082327882,5.61854403054516,5.35715574878448
"AT1G33410",8.53753719648694,8.20072711502345,7.38365100409354,7.54887079558396,7.59342460511837,8.08455250793852,8.02561117393205,8.04961920174043,7.7971792908193,7.7660787538902,7.89527521930435,7.77285536764291,7.63594105754066,7.92469284927885,7.61474385523876,7.84926730843873,8.14648841311064
"AT1G02390",6.23181670763357,7.86214448884129,7.9149512987159,7.9290427522281,8.14541042251053,7.80087239543565,7.75563714685082,7.74270868961799,8.08942293043803,8.151930318508,7.9203761663192,6.41516542112079,6.02637853304442,5.83005070675914,5.96700902159825,5.83953505228247,5.91088764491172
"AT1G02830",3.95307123655004,4.17309290481871,4.30014284711634,4.09689729238125,4.13941483967514,4.13650926641982,4.17574221369683,4.06829143682918,4.19202927877506,4.03370918319504,4.00583412618196,4.0073097262699,4.08834818979217,4.15239823045503,4.16475403815505,4.13939227555269,3.91858863109137
"AT1G32830",3.5894768754919,3.37963015535819,4.37385184158386,4.03520774991824,4.19008136105121,3.70829362697376,3.87607464897243,3.90971339072768,3.74180409467013,3.80491246339735,3.73665471290981,4.21734986377924,4.07723147704415,4.06915187647128,4.05313870428077,4.06352035396332,3.76295262007432
"AT1G32580",8.27788674945552,8.06467234241203,6.89725410883436,7.20747068284659,7.30611982631725,7.42341953510653,7.37609513801115,7.16161038035066,7.34544173675951,7.56586598249784,7.55803678862336,6.89688954844309,6.99688483708565,7.09628707157713,7.27759921029113,6.75093800156087,7.34432958495743
"AT1G01960",9.82962708052391,9.49111758760581,8.64800437806031,8.44459001666291,8.46843040612406,9.21687097629407,9.28370667747381,9.33676015610375,9.38856439180684,9.30919173666894,9.38944568035558,8.67785249461548,9.07938206925215,8.97563200492968,9.4304026377733,8.74700360616509,9.37803490391309
"AT1G33470",6.60013983396512,5.97007735561324,5.10464367004045,5.25550045712127,5.24879854951341,4.53309514698877,4.44573712849033,4.48236744711562,4.25541527317014,4.34988019238762,4.23061531212067,4.4665098293325,4.8041445144947,4.64431327289342,5.18722391283379,4.79718991887359,4.8362836530694
"AT1G03060",8.17906826250185,8.28933877696982,6.33055583548254,6.47509324090865,6.79329836935025,7.66087033409376,7.64506159337677,7.40802267655614,7.91433564939985,7.82605378435228,7.69750807577382,7.61356725390048,7.59419698037679,7.3850926466433,7.69104875781346,7.78870192893691,8.16275914469377
"AT1G35660",4.70566180320577,6.06640885365252,6.99442733423595,6.9088100168463,6.87064868082677,4.49290271235076,4.58793044773063,4.69045150162116,4.56212607531931,4.66419274328729,4.64084864288707,5.31028751272566,5.52066247633927,5.20521160656447,5.32323742656212,4.49204906568471,4.68721427212035
"AT1G01460",5.47113505229645,5.65889552679734,4.60279909999423,4.58697663339595,4.86122422363979,5.2107165821739,5.31481498113583,5.22754931951434,5.50852191798601,5.44929045506845,5.40162191233325,4.90311579203862,5.02798525918013,5.10111929603793,5.07091587938055,4.95800983422829,5.42960948254931
"AT1G34320",7.56088694323312,7.58326544360482,6.55456030960808,6.58204623765312,6.47619091199739,7.0637752292197,6.90901912496444,7.09044919563353,7.22424292762179,7.34310084204668,7.29240793820777,7.57212442703664,7.29446770879153,7.10301371538511,7.11102086890606,7.1756894691565,7.46956970742417
"AT1G35612",4.45054950668036,4.61122722242431,6.99837916763928,7.18361921427717,7.18939463096264,7.08327025225496,6.94321540493024,6.98993574151342,6.53705722158471,6.62994895251329,6.72064560645845,7.9038218565445,6.65916304441409,8.83964799278634,7.1685004222306,9.11418957230356,6.77590405145262
"AT1G33360",5.31061830548886,5.54017454520596,6.39046136046585,6.35703228736252,6.21932263455643,6.28305701385428,6.34524820301602,6.3115416310031,6.35813650227952,6.15911223344174,6.21957218572331,5.89320974353491,5.46836717588794,6.12183641490228,6.66184349858945,6.18386210276966,6.17180271191717
"AT1G34180",5.9064464108654,4.96975476079963,4.7623697601549,4.73359271565071,4.60243284124411,4.81190914643203,4.82902518677208,4.55160031452459,4.88054965953941,4.57570065907602,4.82414941055584,5.24595548660811,5.69240174393288,5.03665692286806,5.93982574200217,5.04379587426494,5.62603310426442
"AT1G01160",8.66678925616421,8.48450485349587,7.72931184966115,7.72317112333996,7.91672882275444,7.99188640954821,8.02889101398818,7.98550284095665,7.96093571604143,7.95517832515551,7.88020651365805,7.74791587410799,7.56232590996144,7.81614943011221,7.3953457286453,7.93720328025788,7.8357621582328
"AT1G36180",6.02845706202781,5.81333273309444,4.90689741227,4.85505729912704,4.97451266150957,5.26991596222206,5.34440883300119,5.22680257046167,5.137530981006,5.18820157988443,5.16911505364185,5.5491365531654,5.10282641225143,5.57445381063272,5.22627086431983,5.66040917311385,5.00535355217626
"AT1G48120",5.96690124198362,5.96056533938209,4.45550959562623,4.41400018055395,4.56497000342413,5.48028847410647,5.184471764534,5.35687940942708,5.27943438842304,5.29126358649177,4.92364994292591,4.45876069494123,4.25646008771495,4.89338269014753,4.82667722493491,4.57788998454317,5.16694656270159
"AT1G48650",8.03865619020162,8.40121563429604,6.37114220319667,6.51074306332063,6.52839096997928,7.42930298043429,7.1667489995234,7.2005028823185,7.13558776767985,7.10826054077017,7.03276548941609,7.4456011327766,7.314860297888,7.28212179224433,7.17521526062435,7.43444276286425,7.68025848700041
"AT1G45190",4.91824448427884,3.44900993186818,3.71390014893707,3.75323686086538,3.53534446995487,3.34365169627197,3.40789149775954,3.3009700143328,3.24726799435508,3.34262281816829,3.25194224550121,3.50844120477685,3.56091770184427,3.58593820340633,3.76706639544663,3.58470609884521,3.50910488530114
"AT1G48330",4.77232347843392,4.59114095579246,7.2956608932688,7.45049318150614,7.61940589655536,4.19819349721326,4.10137996465935,4.02766895947204,3.9569279342271,4.17486708754974,4.07458041178553,3.98173798757545,3.96944061722824,4.00610979935391,4.24096434357342,4.60398968525608,3.82711228794375
"AT1G47280",4.16518033517406,5.44203450502541,7.30851975176183,7.68455536089312,7.68190016284202,4.01363749279262,4.11214587821009,4.09018500351792,4.06186227660323,4.0385673211838,4.05464269710133,4.5037612269372,4.05577059692454,4.03863150089698,4.32057488089789,4.01057709583163,4.3024411131269
"AT1G48010",4.26246853317417,4.17013460529345,3.55480940550535,3.50555855173508,3.50499146468028,3.43426524975701,3.33651684484118,3.4874359526974,3.49978008924244,3.27606097587161,3.35491978133464,3.31281873862602,3.497170364337,3.44865831759665,3.438830451927,3.56374976066199,3.65252390213198
"AT1G48310",7.19050201289031,7.32949535985413,5.38227018147293,5.68434987316557,5.48846784386905,6.35292535826053,6.55939538429937,6.33506582600445,6.12918086032016,6.22653378950687,6.16432271444908,6.06403209664427,6.00829160803634,5.73622663174756,5.93446833914052,5.81473202121165,5.50789690204682
"AT1G47250",7.98933652592643,8.04824095417295,9.04522739524549,8.98742624314654,9.02043676254578,8.87017478868783,8.98022430081768,8.91565393214266,8.85570230244983,8.58833547612444,8.75300738160277,8.40469922173015,8.66001766118419,8.40731505128826,8.39215489510725,8.63984021141285,8.78418444002344
"AT1G47270",6.45666233204133,7.24969624078968,9.38438846230422,9.52516985699308,9.41869773140844,8.16977376879113,8.22928642626365,8.18670800973576,7.95808259237013,8.06958084462862,8.13118516104396,8.61879332201556,8.08304350093597,8.39034175788922,8.27162123229402,8.03159779928421,8.21499247189506
"AT1G48570",8.10722457502451,7.61326878169599,6.81943173703576,6.80620812980292,6.93274331720376,6.93963629778371,7.08061422642339,6.91338094308095,6.80500757121905,6.80020947835508,6.66881412656981,6.18152691828713,6.07150447988856,6.70311948732593,6.8839799754699,6.93716744234341,7.1200662508132
"AT1G43590",3.69860517899348,4.07586092967289,4.38489842225999,4.54905346434828,4.44491540298156,4.37621915636022,4.34061307850202,4.39407625307907,4.58142385385371,4.67075084846193,4.61566512834314,4.66240506992871,4.37667073448023,4.55766380509104,4.38608815696102,4.22042345186479,4.16962735986729
"AT1G50080",3.76941083479201,3.7583630745977,4.33261385044085,3.97098985954874,4.07821237924031,3.87327146174356,3.93811459637296,3.91534868661204,4.07373718330132,4.02492736577568,4.08122527198907,4.42616352287337,4.02094178518277,4.21304096804202,4.27537485723368,4.20767340318148,4.02926929725118
"AT1G49290",5.40887257111378,7.16266083727579,7.72821328525404,8.32745221916949,8.23186440327792,4.65589546491623,4.79495886763814,5.23191619736047,5.01381256342098,5.24580401383627,4.89595386809895,4.9513526784955,4.63600063463507,4.34145373126958,4.50588477126738,4.78572451646203,4.66465398547527
"AT1G52720",7.46385281033697,8.23641208729043,9.104737091774,9.04488533827669,9.15330459643278,8.68198186832287,8.88298615145748,8.73583666668986,9.07156631513791,9.00595600333996,9.04814280106573,8.35290662862897,8.65417560070138,8.63571496530364,8.31092568287502,8.03793421494208,8.22743254872118
"AT1G51430",4.61188242935672,4.69068690521227,5.55702820174201,5.53810315715661,5.70961856286426,5.6379526096784,5.62771033524103,5.51420296955842,5.56078012095701,5.57924939244723,5.44755401813027,5.37258371110643,5.5522168946622,5.53193268287326,5.1511577312345,5.43530783663068,4.98936837669524
